text_id,text,task_1,task_2,task_3
hasoc_en_2797,Treo by Milton Giara Bottle Silica Glass 1000 ml 1 Pc (in 7 colors) @ Rs.336    https://t.co/QTWwHzEsMv     #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT,NONE,NONE
hasoc_en_1456,@igitwp I’m not gonna waste my time on someone who believes in conspiracies #wasteoftime #fuckoff #dickhead #scatterbrain #provaccines #9/11wAsaninsidejob #thefrogsaregay #nibba,NOT,NONE,NONE
hasoc_en_137,Even true Muslims are not supporting zakir...they knkmow that he promotes terrorism in the name of Islam and brings disgrace to their religion...i knowthat he is a chutiyappa since 4 years..thank god people are realizing it now#ZakirNaik,HOF,PRFN,TIN
hasoc_en_4072,Offering Namaz by Pak in the ground allowed     Balidaan Badge by MSD is not allowed?    We Stand by MS Dhoni 🇮🇳   @cricketworldcup @BCCI      Shame on You @ICC     #ProudIndian  #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_3955,#DefeatGOPin2020  #DictatorTrump #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Trump blocks three Florida congresswomen from visiting Homestead child detention center https://t.co/4U8tL7LbN8,HOF,HATE,TIN
hasoc_en_867,"@Mat0816 @RandyResist @LeahNTorres 'No child, just an embryo.' Wow. 😐😑 No baby, just a toddler. No toddler, just a preschooler. No preschooler, just a Kindergartener. No kindergartener just an older child. Not older child, a teenager. Do you hear how stupid your argument is? No acorn, no oak tree. #murderer ☹😞",NOT,NONE,NONE
hasoc_en_5352,"When the strike is called off eventually, I request the doctors to treat didi's mental consition ASAP because she is clearly losing it. Our Mohalla clinic docs n handsome Manish r ready to give all assiatance in this regard. #DoctorsFightBack",HOF,HATE,TIN
hasoc_en_1645,Junior doctors refuse to meet #Mamata at Nabanna. Wants CM to meet them and end the impasse. Doctors to continue with their strike.   #DoctorsFightBack #IstandwithNRS #NRSMCH #SaveTheSaviour #SaveBengal https://t.co/QfC2Apk8pm,NOT,NONE,NONE
hasoc_en_2141,Rain may dampen Star's plans to earn around ₹100 cr from India-Pak WC match #CricketWorldCup2019 #INDvsPAK #ShameOnICC #hotstar #IndianCricketTeam https://t.co/quAs7wiWet,NOT,NONE,NONE
hasoc_en_4735,"Okay, so here's the thing..if trump can hump the flag then burning it should be cool. In fact I hope the flags he has humped HAVE been burned. #flagburning #TrumpIsATraitor #ImpeachTrumpNow #ITMFA https://t.co/BZ3QKYvuZ7",NOT,NONE,NONE
hasoc_en_3521,It is shocking to think that there are people who demonstrated in order to defend these disgusting monsters... #rape #injustice #india #antimuslim https://t.co/p3NEBKRv6P,NOT,NONE,NONE
hasoc_en_4961,@SaysHummingbird Trump has been back pedalling all weekend.... but the real answer was the unscripted one he gave to George Stephanopoulos... Trump would accept help and would not alert the FBI. That makes Trump #UnfitToBePresident #TrumpIsATraitor #TrumpIsAFraud https://t.co/6PFVfzcduK,HOF,OFFN,TIN
hasoc_en_5653,.@RealDonaldtRUMP is an admitted criminal who sees nothing wrong with foreign interference in our elections. That's O.K. if you are a Republican and winning at all costs is what's important To Hell with Democracy. @GOP #maga #WednesdayWisdom #FuckTrump #Kentucky https://t.co/eDmno0YmKn,HOF,PRFN,TIN
hasoc_en_1491,"“Johnson doesn’t just seem like a fucking moron, he is a fucking moron” #BorisJohnsonShouldNotBePM #ToryLeadeshipContest https://t.co/Ro7lCqvru2",HOF,PRFN,TIN
hasoc_en_4480,"So @MamataOfficial has time to go @abpanandatv to talk gibberish with Suman, FOR AN HOUR,     but DONT HAVE A MINUTE to come to NRS Hospital and talk to junior doctors.     Slow claps.    #DoctorsUnderOppresion #DoctorsStrike #DoctorsFightBack #SavetheDoctors",HOF,HATE,TIN
hasoc_en_5614,My Poppy is better than your insignia? #DhoniKeepsTheGlove,HOF,HATE,UNT
hasoc_en_730,@realDonaldTrump An actual presidential poll:    Sliding down a 10 foot razor blade using your balls as brakes 42%    Trump 41%    #MAGA #Trump2020 #poll #dumbasses #fucktrump,NOT,NONE,NONE
hasoc_en_4644,It's Getting Pretty Hard Not To Get Ejected From A Game Ángel Hernández Is Umpiring https://t.co/2jxSoCxe3I #Douchebag,HOF,HATE,TIN
hasoc_en_780,#ToryLeadershipContest you back Boris then you just want a job in the cabinet!   #BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_2621,#fucktrump #trump2020  Even Trumperrhoids are agahst at Prezter the Molester's admission that he would cooperate with a foreign government to influence American elections    EXCLUSIVE: Trump says he would listen if foreigners offered dirt on opponents https://t.co/xbGGLpPEBs,NOT,NONE,NONE
hasoc_en_1937,"My god, such a loser. #fucktrump https://t.co/VOaMDvuamA",NOT,NONE,NONE
hasoc_en_3794,@BCCI If there will be no Ind vs pak then we will not watch world cup   #boycottworldcup   #ShameOnICC,NOT,NONE,NONE
hasoc_en_126,loooool tell me WHY my whole muslim ass family can quote both sister act movies word for word,HOF,PRFN,TIN
hasoc_en_1018,Couldn't agree more. N.Ireland voted to remain.,NOT,NONE,NONE
hasoc_en_3334,@narendramodi @ibusolih Sir what about #DhoniKeepsTheGlove issue??,NOT,NONE,NONE
hasoc_en_1111,I liked the pledge of £350m/wk for the #NHS - @MattHancock do you think @BorisJohnson will make good on his pledges in the order he promised them?    If so he's got a lot to do if he'll sort the internet out by 2025.    #BorisJohnsonShouldNotBePM https://t.co/DkQujogvnG,NOT,NONE,NONE
hasoc_en_3656,@realDonaldTrump Another tRump stooge. Because of enabling #Sheep like that tRump has no shame saying he would break the law right to our faces. Always some tool will come out to defend him  #FuckTrump https://t.co/GWtwUTC12p,HOF,HATE,TIN
hasoc_en_5687,@petertimmins3 I don't think it's a case of him not daring to appear but of his minders knowing what a risk it is every time he opens his mouth. Who will control him if he becomes PM? #BorisJohnsonShouldNotBePM,HOF,HATE,TIN
hasoc_en_37,https://www.facebook.com/events/643528052795898/ …   Please come along. 6 years too many. #closemanusisland #bringthemhere #notodetention #refugeesarewelcome,NOT,NONE,NONE
hasoc_en_2999,By wearing the #BalidaanBadge over his gloves @msdhoni has shown his love &amp; respect for the forces.     @icc should understand that this is not related to any political/religious/racial activities    This is about our #NationalPride    #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_2395,I deeply request all indian fans to carry the Balidan dagger flag whoever going to watch the cricket in stadium or wear T-shirt with the logo. @ICC Show the power of us #DhoniKeepsTheGlove #IndiaWithDhoni,NOT,NONE,NONE
hasoc_en_1186,If I haven’t said it today FUCK TRUMP 😂🤷‍♀️ #fucktrump,HOF,PRFN,TIN
hasoc_en_2008,Karnataka doctor commits suicide at PGIMS Rohtak after denied leave for sister's wedding https://t.co/Z056DsTroa  #SaveTheDoctors   #DoctorsFightBack   #DoctorsProtest   #DoctorsStrike,NOT,NONE,NONE
hasoc_en_194,Must Listen! I Stand With NRS https://t.co/hIRyPeDsCO via @YouTube #NRS #SAVEDOCTORS #India #NEWS #WestBengal #MamataLosingControl #DoctorsFightBack #DoctorsStrike #DoctorsProtest,NOT,NONE,NONE
hasoc_en_1516,#ShameOnICC for organising such an important tournament at such a time when half of the matches are getting washed away...... https://t.co/rYwp6ORTPk,HOF,HATE,TIN
hasoc_en_1017,Disagreeing with a person of color isn’t RACIST    Disagreeing with a woman isn’t SEXIST    Disagreeing with LGBT isn’t HOMOPHOBIA    Disagreeing with a Muslim isn’t ISLAMOPHOBIA    Disagreeing with an immigrant isn’t XENOPHOBIA,NOT,NONE,NONE
hasoc_en_579,Is this the cricket world cup or swimming world cup?    #ShameOnICC #CWC19 https://t.co/TWtiO82fuG,NOT,NONE,NONE
hasoc_en_2124,"If Army is not a part of any political party, then i believe every political parties should support dhoni for wearing #BalidanBadge #DhoniKeepsTheGlove",NOT,NONE,NONE
hasoc_en_1430,"#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/JHCJgBn4ZQ",NOT,NONE,NONE
hasoc_en_772,@uncle04jim1 @MAGAIT My apologies I must be getting too caught up in this and wasn’t paying attention!  #fucktrump #BlueWave2020,NOT,NONE,NONE
hasoc_en_2588,SAY NO #Beijing2022 #Olympics  #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina  #Tibet #FreeTibet #SaveTibet #Uyghur #FreeUyghur #SaveUyghur  #EastTurkistan #FreedomForEastTurkistan #FreeMongolia #FreeSouthMongolia #ウイグル  https://t.co/Ii4z15Ig5R,NOT,NONE,NONE
hasoc_en_2396,I'm NOT checking any fucking citizenship box #FuckTrump. https://t.co/nfe8RKYIKV,HOF,PRFN,TIN
hasoc_en1_3057,For those who disbelieved #IndianArmy @PMOIndia claim about #BalakotAirStrike and wanted more details     @MamataOfficial @OmarAbdullah     BALAKOT: MORE DETAILS REVEALED,NOT,NONE,NONE
hasoc_en_1847,@TheRealOJ32 Any luck finding Nicole’s killer? #MURDERER,NOT,NONE,NONE
hasoc_en_132,#shameonicc  English:#ShameOnICC   Indian daily soaps: Bahr aapki thoo-thoo ho rhi h znab  @aryashekhar67 🤣😂🤣,NOT,NONE,NONE
hasoc_en_179,1 Stop Fashion Women Kurta  @ Rs.199 (mrp-1107)    https://t.co/xX3qfYe1kb    More 1 Stop Fashion Offers    https://t.co/PtVllOwFv9    https://t.co/xX3qfYe1kb    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,NOT,NONE,NONE
hasoc_en_3741,#ICC treat everyone with same rule. If you can this then how can you ask dhoni not to put sacrifice badge on gloves.  #DhoniKeepsTheGlove https://t.co/ocprBQV3lS,NOT,NONE,NONE
hasoc_en_105,Is there one Black person shocked about this “revelation”,NOT,NONE,NONE
hasoc_en_1812,"@smitabarooah @TVMohandasPai She is exposed; Now everyone knows why was she not allowed to join party and take responsibility; not without any reason, #Swamy calls her #bottle; competition between Bro-N-Sis for #CongressMuktBharat",NOT,NONE,NONE
hasoc_en_4484,Boris Johnson on Gordon Brown becoming Prime Minister     This mans HYPOCRISY is unbelievable     #borisjohnsonisaclown #BorisJohnsonShouldNotBePM   #FBPE https://t.co/PDx83vd7uz,HOF,HATE,TIN
hasoc_en1_7765,"Lutyens Journalists including Ravish, Abhisar, PP Bajpai, Ashutosh, etc discussing saffronization of Indian cricket team Jersey in this fake WhatsApp group chat.    Please do read and give feedback.",HOF,HATE,TIN
hasoc_en_2581,@TheRealOJ32 Not here.      Not ever.      #Murderer,NOT,NONE,NONE
hasoc_en_4519,This gay couple’s neighbor has torched their car &amp; tried to shoot them. Police won’t help them. #Resist #ResistTrump #FuckTrump https://t.co/LQQaKDVrYe,HOF,HATE,UNT
hasoc_en_4642,Layleen Polanco is the 10th trans woman found dead in U.S. this year #Resist #ResistTrump #FuckTrump https://t.co/8RrE6cZNkm,HOF,PRFN,TIN
hasoc_en_2653,@BrianKarem @realDonaldTrump Ur not being fair to the Man Baby! #fucktrump #VetsAgainstTrump #fuckthatguy https://t.co/7MbmEsMr9F,HOF,PRFN,TIN
hasoc_en_5220,"@AyethatMe @Imamofpeace @realDonaldTrump He is dubbed the Fake #Imam, and is linked to the extremist #antiMuslim group the Middle East Forum. @tellmamauk @uaf @FahAunty @NYCAntifa @LadsLasses @uaf @zelo_street @TheFabledAesop @Otto_English @witchofpeace @oldwolf1887 @i400s @Resisting_Hate_ @hopenothate @mistamarmite",NOT,NONE,NONE
hasoc_en_2074,@ICC @imVkohli And what do we applaud ICC for? For disappointing Worldwide Fans and Sponsors of the tournament by not considering the fact how rains could play spoilsport to the tournament...#ShameOnICC @BCCI,NOT,NONE,NONE
hasoc_en_659,What a fucking idiotic thing to do! Threaten proper journalists for supposedly being biased while working for one of the worst disinformation newspapers around! #Dickhead https://t.co/kP77Mv931Z,HOF,PRFN,UNT
hasoc_en_1897,"@MajorPoonia @ICC @cricketworldcup @msdhoni @TShirtBhaiya + while saluting #Dhoni's patriotism, he should just play cricket &amp; bring #WorldCup2019 home. Imagine the fallout if #DhoniKeepsTheGlove. #PandoraBox!  Do you want every team including Pak also wearing insignia badges of their armies on gloves or t-shirts and God knows what not?!",NOT,NONE,NONE
hasoc_en_5145,Icc and england cricket destroying big world cricket. England doesn't Deserve host the world cup. #ShameOnICC https://t.co/4urHAkEpml,NOT,NONE,NONE
hasoc_en_2607,"Not only is it the law, it’s the Right Thing To Do.  #TrumpIsATraitor https://t.co/xHWoWMlKaP",NOT,NONE,NONE
hasoc_en_2222,They say colouring is therapeutic..... I just finished my newest piece and I couldn’t agree more ❤️🤣👊😂🙏    #canadianshatetrump #ResistTogether #fucktrump https://t.co/p7VSz9zexe,NOT,NONE,NONE
hasoc_en_3660,This is what your country will soon look like if you EVER let #China in-in any way‼️Finance/joint ventures/land ownership/infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease-this is no longer the #HongKong we knew!💔💔💔#BoycottChina🇨🇳 https://t.co/lyHbzpseOZ,NOT,NONE,NONE
hasoc_en_166,The electorate and business in NI support the NI only backstop. After ignoring the for three years they expected to be listened to.     Instead he presented them with the demands of one sectarian minority party.    With this result,NOT,NONE,NONE
hasoc_en_2380,@RepSwalwell @realDonaldTrump All the positive replies on here are bots! You are such a #Douchebag,NOT,NONE,NONE
hasoc_en_1448,"#DhoniKeepsTheGlove Dear Dhoni, If at all under pressure you have change ur keeping gloves request u to have a temprary body Tatoo done on ur Neck with Balidan badge....",NOT,NONE,NONE
hasoc_en1_1037,"Accident at Keshwan area of Kishtwar near Sirgwari, reportedly Mini BusJK17 6787 full of passengers has fell into a deep gorge. More than 15 passengers killed and many others are seriously injured  Another accident in J&K, questioned administration on the poor traffic management ?",NOT,NONE,NONE
hasoc_en_343,This is getting bigger!    Dr. Plaban Mukherjee the first cardiologist to carry out a successful heart transplant in a govt. medical hospital in India &amp; East India resigns.    #SaveTheDoctors #DoctorsFightBack #IstandwithNRS https://t.co/phNsrURlw2,NOT,NONE,NONE
hasoc_en_3373,"There’s gonna be some bass playing right up in here today #pcjcusa #bassplayer #bassgirlsruletheworld #styleover40 #styleover50 #bassguitar #girlsrock #fucktrump @ Bloomington, Illinois https://t.co/cN2bSgsTI5",NOT,NONE,NONE
hasoc_en_4508,If Boris can't be bothered to turn up at a debate. Then next general election I can't be bothered to vote for him. #C4debate #BorisJohnsonShouldNotBePM,HOF,HATE,TIN
hasoc_en_332,Islam teaches us to live by the law of the lands. What she did was a disgrace. Nowhere in islam does it say she has to dress the way she does and many muslim countries forbid it but this country allows it because it's democratic. Sadly her actions have given Muslims a bad image.,HOF,HATE,TIN
hasoc_en_2528,Didt he do well #BorisJohnsonShouldNotBePM https://t.co/YzmmKnLSmL,NOT,NONE,NONE
hasoc_en_728,"'As a TMC supporter, I am deeply ashamed...': Kolkata Mayor's daughter Shabba Hakim slams Mamata Banerjee alleging inaction and silence over protection of doctors. Read here  #DoctorsFightBack  https://t.co/zX2isBXyOm",NOT,NONE,NONE
hasoc_en_987,"Fuck you, Mamata Banerjee. Fuck you and your dictatorial self-importance. Fuck you and the box of crazed delusion that you came in.",HOF,PRFN,TIN
hasoc_en_977,A billion Cricket fans waited four years to watch how it rains in England #ShameOnICC @ICC @BCCI #CWC19 https://t.co/hhGMF2CMKY,NOT,NONE,NONE
hasoc_en_3985,Islam in mission #wahabi #terrorism #jehad #rapist #looter #murderer from #madarsa #masjid #TwinkleSharma #Delhi #bareli https://t.co/gD67BC6yFK,HOF,HATE,UNT
hasoc_en_4863,@TheRealOJ32 Getting even? I think you already did that. #Murderer #TheRealKillers https://t.co/jwMBXVPv0w,NOT,NONE,NONE
hasoc_en_1929,Representative Duncan Hunter’s Wife Pleads Guilty in Corruption Case #Resist #ResistTrump #FuckTrump https://t.co/7msI4DF1LS,NOT,NONE,NONE
hasoc_en_3517,What was the name of Pakistan before 1947???😀😆😀😆😆😉  #ShameOnICC https://t.co/GF3zO4dDKu,NOT,NONE,NONE
hasoc_en1_989,"#NoMoreTukdeTukde | Has even one person gone to jail for the 'Tukde Tukde' slogans?: @syedasimwaqar, AIMIM Spokesperson, on Uttar Pradesh government's ordinance against anti-national activities on campus' at @republic.   @asadowaisi",NOT,NONE,NONE
hasoc_en_4563,History of East Turkestan  https://t.co/Ypn4HgNlsA  #Uyghur #FreeUyghur #EastTurkistan #China #StopChina #BoycottChina #Genocide #ウイグル #RT,NOT,NONE,NONE
hasoc_en1_3865,"Our biggest fans this week: asadowaisi, warispathan, AimimFansClub. Thank you! via https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=2b6a651d67daed1419a46789 …",NOT,NONE,NONE
