text_id,text,task_1,task_2,task_3
hasoc_en_3435,"#Pakistan's foreign exchange reserves are very low now. The #TerroristNationPakistan to face bankruptcy soon under the leadership of @ImranKhanPTI. Now, this seasoned beggar will again start begging for alms from rich countries. Now no one can save Pakistan from destruction. https://t.co/2imb71rbr6",HOF,OFFN,TIN
hasoc_en_2173,#DoctorsFightBack  How it                       How Mamta   actually is                Banerjee sees it https://t.co/ovCaeh4xE8,NOT,NONE,NONE
hasoc_en_220,UAE investors hit as dodgy #halal firm #IMAJewels folds up in India https://t.co/Pk6ZWP7jOY #Imafraud #Imascam #Bengaluru #Ponzi #UAE #Halal,NOT,NONE,NONE
hasoc_en_904,"Even if everybody was, certainly millions and millions of people aren’t calling a single person a racist.   #Trump #RacistInTheWhiteHouse #RacistInChief #POTUS45 #FuckTrump #RacistRapistPresident #RacistPOTUS #Racist #RacistRepublicans",NOT,NONE,NONE
hasoc_en_93,"Ye hain 'Bankey Bihari' , ye 19 July ko hi bhartee huay hain TROLL ARMY mein ....  Inki bhasha dekhiye , Maa baap se bhi ye shayad aise hi baat karta hoga ..  Kaash ye shakha ki jaga school gaya hota !  May Maa Durga ease his pain of not achieving anything except TROLLSHIP in life !",NOT,NONE,NONE
hasoc_en_622,"More power to you , Bengaluru doctors , for standing in solidarity with your fellow brethren in West Bengal! 👍  #DoctorsFightBack https://t.co/EVAs20sreY",NOT,NONE,NONE
hasoc_en_1210,@NPAShq I saw the helicopter UKP04 circling around Culcheth. I'm a citizen concerned for my safety so please can you tell me what has happened? #ukp04 #npas #culcheth #murderer #missingperson #prisonbreak #escapedprisoner #alien #polarbearwithchlamydia #policechase #serialkiller,NOT,NONE,NONE
hasoc_en_5556,"'Patriotism is the last refuge of a scoundrel.'                             - Samuel Johnson    As recounted by Boswell from an evening spent with Johnson in April 1775. Boswell opines that Johnson wasn't denouncing all patriotism, only FALSE patriotism.  #TrumpIsATraitor https://t.co/synJUdXPdZ",NOT,NONE,NONE
hasoc_en_1557,Are you going to Donate Blood today?   You can save a lot of people today...    #donateblood #donate #WorldBloodDonorDay #NBAFinals #FridayMotivation #FridayFeeling #ShameonICC #WeTheNorth #instagramdown #SaveBengal #SCOSummit2019 https://t.co/RXv1669BeA,NOT,NONE,NONE
hasoc_en_702,Come to Bengal and speak whatever language you want to.  We have seen what lingual terrorism can do during the Bangladesh Independence war and divisive politics will not work .  পশ্চিমবঙ্গ ভারতের একটি অংশ।     #DoctorStrike #DoctorsFightBack     https://t.co/7PbhTwDUbB,NOT,NONE,NONE
hasoc_en_5670,@TheRealOJ32 Go away #murderer,HOF,PRFN,TIN
hasoc_en_5087,"Poor lady, if doctors weren’t on strike, she would have atleast got psychiatric help for her mental illness. #DoctorsFightBack #SaveBengal https://t.co/EJ74yJZCDC",NOT,NONE,NONE
hasoc_en_53,Muslim Migrants Attack Jewish Student Wearing Kippah in Germany - Geller Report News ,HOF,HATE,TIN
hasoc_en_3414,We need to claim “Love it or leave it” as ours.  Say it to people who support the treason traitor occupying the White House.  #loveitorleaveit #ImpeachmentHearingsNow #TrumpIsATraitor,HOF,OFFN,TIN
hasoc_en_3199,"@thehill LMAO what a #douchebag, no scandal because the Government is so corrupt.. no-one will hold them accountable",HOF,HATE,UNT
hasoc_en_437,"Wise statement today about Northern Ireland by Boris Johnson. A revised Better Monday Agreement could replace Good Friday Agreement. Renegotiation with Ireland would keep peace. After Brexit, Ireland would have 26 countries backing for back stop. Negotiation is the only solution.",NOT,NONE,NONE
hasoc_en_5761,@ShashiTharoor Didn't even condemn the attackers once &amp; gave no assurance to the  doctors    You know why because she wants to protect her #votebank     Still @INCIndia &amp; its president @RahulGandhi doesn't have D spine to condemn #Mamta     #Shame #DoctorsFightBack #doctorsstrike 3/3,NOT,NONE,NONE
hasoc_en_223,https://www.weareecs.com/      Also any chance I get to say fuck off to BW is a good time :),HOF,PRFN,TIN
hasoc_en_2647,#FuckTrump and Fuck Republican enablers. https://t.co/1MaL3TiuFf,HOF,PRFN,TIN
hasoc_en_1329,And lie some more #FuckTrump https://t.co/gqrgIxAejj,NOT,NONE,NONE
hasoc_en_1135,Only people who are truly safe in Bengal are:  - Mamata Banerjee &amp; her party workers  - People who agree to her terms    Law &amp; order is seriously damaged. Not sure if peace can be restored in Bengal after 10 years of goonda-rule.    #MamataLosingControl #IstandwithNRS #DoctorsFightBack,NOT,NONE,NONE
hasoc_en_118,"via @PamelaGeller: Muslim Terrorists Vow New Attacks on the West, Homicide Bombers in New York, Burning Palace of Westminster in London #ISIS http://dlvr.it/R9R1tP ",NOT,NONE,NONE
hasoc_en_4661,Shoutout to blind PTI followers.   Read and understand the level of deception your druggy captain sold you!  #پپو_نکلا_نالائقِ_اعظم   #Pakistan  #PTIGovernment  #imranhataomulkbachao  #PMLN  #تحریکِ_انصاف_قاتلِ_انصاف https://t.co/sXAeA73vHY,HOF,HATE,TIN
hasoc_en_4787,@realDonaldTrump How about IMPEACHMENT and Birthday in jail. More fitting. Make America Happy Again.! #FUCKTRUMP #IMPEACHTRUMP #PUTINSBITCH https://t.co/NBYTXcGLHp,HOF,OFFN,TIN
hasoc_en_3245,"@TheRealOJ32 Wow, amazing you can even look in the public eye, OR your public LIE!  #MURDERER",HOF,HATE,TIN
hasoc_en_2128,"@ABC @GStephanopoulos LMAO HE BELIEVED A LYING #MURDERER! THE #STUPIDTY! You promised you'd release tax returns, OOOOOPS!",NOT,NONE,NONE
hasoc_en_4725,Update after 5 hours in ER; diagnosed with spinal stenosis &amp; off to see a neurological specialist &amp; hopefully put an end to pain eventually!  Oh and #FuckTrump &amp; #HappyJohnMcCainDay2019,HOF,PRFN,TIN
hasoc_en_4153,Donald Trump’s Medical Malice #Resist #ResistTrump #FuckTrump https://t.co/PyGnXJMN45,HOF,HATE,TIN
hasoc_en_2560,Avlon: This is what the Founding Fathers warned against #Resist #ResistTrump #FuckTrump https://t.co/pQILuyoZ0y,NOT,NONE,NONE
hasoc_en_269,"He’s always been a fraud, cheat & racist. But this behavior is off the charts insane.  #FuckTrump",HOF,OFFN,UNT
hasoc_en_435,"Why the #DoctorsFightBack is not just about violence unleashed on them ? Its time to address faltering justice systems, crippled health systems and broken dreams  https://t.co/S2akvvDDlY",NOT,NONE,NONE
hasoc_en_2448,Parliment is the temple of Indian democracy and no unparliamentary words should be used. Moreover it shows the character of the person using it.#GandiNaaliAbuse,NOT,NONE,NONE
hasoc_en_3707,#DhoniKeepsTheGlove in #ICCWC2019 you are our real Hero #Dhoni #DhoniKeSaathDesh Hai #dhoniisback Now. https://t.co/Y4yw71oJzx,NOT,NONE,NONE
hasoc_en_2037,"Please really, really imagine for a second, for a nanosecond about the insanity required to even consider #borisjohnson as the Prime Minister of this country? #BorisJohnsonShouldNotBePM   There can’t be anybody alive that is stupid enough to consider this idiot for the job",NOT,NONE,NONE
hasoc_en_5688,"@misshellca @akvawe66 @TrumpSugar @mediadontmatta @DanFoc77 @History27361891 @DeplorableNew @Youarenumbee6 @Dannaja64Danny @teriross69 @zaharias19 @GoofyGary7 @phil_mckraken @akuscg @donnnie @TT197 @Apritions @verawishful1 @blairarthur1 @jaketram2013 @ShellyRKirchoff @NYCHrvat @LeonWhi63670221 @WindsorTrader33 @triggerb8r @EyeDrFigueroa @calijeff1 @SpaceForceBravo @CindySueBlack @instinctnaturel @alshadowdancer @LisaMee16463928 @AclFreedom @Love_On70 @HouseOfJames2 @SBDSoultrain @PeterValdo @FnicholasR @naturelover3333 @VitoCor80006380 @Mattwoodnyc3 @imvala @MrCharl79533255 @34FryingpanA22 @wtf_KAG @enjoyyourwall @laundry_guy @ThunderMarg @PhilipEMSkinne1 @MikeRitt102 Enjoy  Missy, Beautiful here in the  city that never sleeps, Great #ImpeachTrumpNOW protest here at Foley Square. funny thing  no Pro-Trumpsters  no #MAGA hats.  Chants of #LockHimUp #ImpeachTrumpNow    #TrumpMustGo  #TrumpMoreCorruptThanNixon #TrumpIsATraitor",HOF,HATE,TIN
hasoc_en_3693,I swear that is the happiest expression i have ever seen on his face. #TrumpIsADisgrace #TrumpisaTraitor https://t.co/xSYOF2MDiA,NOT,NONE,NONE
hasoc_en_2760,#DhoniKeepsTheGlove Under no circumstances shud u take these insignias off ur gloves. #MahendraSinghDhoni,NOT,NONE,NONE
hasoc_en_208,"@hd_kumaraswamy @RahulGandhi @ArvindKejriwal @trspartyonline @SitaramYechury @MamataBanerji Unfortunate political devpt in India Dissolve all parties including INC. HDD, Sonia, 2Sharadjis, Mamata, Mayavati, Abhishek, Stalin, TRS, Jagmohan, Faruk& Chandrbabu take lead &save India.",NOT,NONE,NONE
hasoc_en_981,Bye Bye you foolish app..  Now sell your shit to these halala chaaps only !    #boycottzomato,HOF,HATE,TIN
hasoc_en_999,"#imranhataomulkbachao InshaAllah we will be supporting our Chairman @BBhuttoZardari and @AsifZardariPPP in every protest against this #awamdushman, Nalahiq Niazi..! https://t.co/0ApffXx40Y",NOT,NONE,NONE
hasoc_en_60,"@MamataOfficial Begum Mamata worry not.    Wise People of West Bengal kick you out of office soon now.    Your arrogance,    your anti-Hindu stand,    anti-Doctors stand,    anti-Indian culture stand,    your WB anti-development stand,    your anti-Muslim development stand    brings you down.",HOF,OFFN,TIN
hasoc_en_3608,"@TheRealOJ32 joined Twitter, just to take a stab at the whole Social Media thing...    #murderer",NOT,NONE,NONE
hasoc_en_577,"Wearing bandages on foreheads, over 1,400 resident #Doctors at the Postgraduate Institute of Medical Education and Research (PGIMER) #Chandigarh suspended work for 4 hours on Friday  #DoctorsFightBack #DoctorsProtest #doctors_against_assualt @htTweets https://t.co/YrtzdLEeZp",NOT,NONE,NONE
hasoc_en_2728,We have fought many battles in our life. We have saved many people. Sacrificed many things for the people who bitch about us on our back and never stood and will stand with us. But we know what we are capable of. And we will.....👇    #GoDoctors  #DoctorsFightBack #SaveTheDoctors https://t.co/PdhV628H44,HOF,HATE,UNT
hasoc_en_2414,I think the Janeu is on ulta and the Hindu kid seems to be doing namaaz. This picture is as authentic as mythical Ganga Jamuni Tehzeeb,NOT,NONE,NONE
hasoc_en_2233,@lauramkeane @markknoller @TimInHonolulu @KimReynoldsIA Did you read that the 4th of july will be a great big-O'-fundraiser for trumps re election? He also plans to make himself the center of attention.(surprise).  This is his 'parade' he so wants the country to have for him. &amp; since that wont happen. Hes taking this.  #FuckTrump,NOT,NONE,NONE
hasoc_en_3407,"You wait for 4 years for a washed out World Cup Final. Which, the way tournament is progressing, is a possibility. Hats off to you 🙏🏼👏🏻. Standing ovation &amp; slow clap #ICC #CricketWorldCup2019 #CWC19 #ShameOnICC   Picture courtesy #inshorts https://t.co/d62giRDcxC",NOT,NONE,NONE
hasoc_en_5798,@realDonaldTrump What about our fake president?  He lies so much and is so stupid he doesn't even know how stupid he is.  #idiottrump #lyingtrump #trumpiscompromised #delusionaldon,HOF,OFFN,TIN
hasoc_en_1903,Lynching of a doctor is ok for #Liberal #AwardWapsi Gang #pseudoseculars n all political parties Doctors are not vote bank so why to care for them #DoctorStrike #DoctorsFightBack #DoctorsProtest Being a professional I support ur cause,NOT,NONE,NONE
hasoc_en_5694,@JesseFFerguson Let's not forget that #TraitorTrump just found out and tried to deny the existence of SHITTY poll numbers too! #TrumpIsTheEnemyOfThePeople #TrumpsAnInternationalDisgrace #TrumpIsGoingToStartAWar #TrumpLiesEveryTimeHeSpeaks #TrumpImpeachmentInquiryNow #TrumpIsATraitor #ImpeachNOW https://t.co/cm3Oo9YEdS,HOF,HATE,TIN
hasoc_en_1074,Some much needed clarification after #trumps unhinged comments yesterday.    #TrumpResignNow #TuckFrump #TrumpIsATraitor #ThursdayThoughts    FACT CHECK: Foreign Interference And 'Opposition Research' Are Not The Same https://t.co/xy34VWVsvA,NOT,NONE,NONE
hasoc_en_1164,@jaketapper Just abysmal. Anything to make Comrade Trump happy. #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_387,"#murderer the hatred, #Cop Says Man Has A Gun Until He Realizes He's Being Filmed https://t.co/0AjKLoetHR via @YouTube",NOT,NONE,NONE
hasoc_en_587,@SpeakerPelosi How does the voting public Not see your failure to Impeach as more Democratic timidity and abdication of duty? #ImpeachNow #TrumpsAnInternationalDisgrace #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_1673,#trump went from #NoCollusion to #ProCollusion    #TrumpIsATraitor https://t.co/oFbwqeMW50,NOT,NONE,NONE
hasoc_en_3165,"@realDonaldTrump you are trying to stage a war by blowing up a ship,blaming Iran, real Americans see this. your personal financial ties with #SaudiaArabi to get you $$ while U betray America is ur agenda! your a #CRIMINAL #Impeachment #TrumpLies #Marine mom #FuckSaudi #FuckTrump #StagedbyAmerica https://t.co/Acl0MwIDLN",HOF,HATE,TIN
hasoc_en_5003,"I am a #Resister 'til the end. I am also not a FAKE #FBR like some of them out there. You either are, or you are not. @realdonaldtrump, and @senatemajldr, are the two biggest threats to our Democracy! VOTE THEM OUT! #TrumpIsATraitor #DitchMitch2020 #TrumpCrimeFamily",HOF,HATE,TIN
hasoc_en_4100,@Franklin_Graham @POTUS @realDonaldTrump This portrait is more true-to-life. #FuckTrump https://t.co/DPiHYxSyi7,HOF,HATE,TIN
hasoc_en_258,We are excited to welcome students from @dmuleicester this weekend to learn about the work we do @RdjRefugee and learn ways to support the refugee community. #refugeesarewelcome,NOT,NONE,NONE
hasoc_en_2681,@JeffreyToobin Look at him...enjoying life...He robbed 2 people of theirs and couldn’t care less...#Murderer,NOT,NONE,NONE
hasoc_en_3823,"@mademarest Until this goes into circulation, and it will t-minus-t, I'm using a stamp I found on Etsy. Cuz #fucktrump",NOT,NONE,NONE
hasoc_en_3170,@realDonaldTrump @senatemajldr @MarkWarner SHAME ON YOU #WorstPresidentEver   you &amp; your little crooked  Lying @senatemajldr  are destroying America #NervousDonald  #TrumpCrimeFamily  #TrumpIsATraitor  #mitchmustgo  #DelusionalDonald   must go #JohnMcCainDay  yes it's #JohnMcCainDay  he is an American Hero trump is not!,HOF,OFFN,TIN
hasoc_en_2365,"@ShashiTharoor CM of the state #MamataBanerjee vists the hospital , threatens the protesting docs. of punishment accuses them of differentiating  patients on the basis of religion &amp; tells them they shouldn't complain because police personnel also faces the same     2/3 #DoctorsFightBack",NOT,NONE,NONE
hasoc_en_3995,"Happy #JohnMCainDay ! A true #hero! Also, #FuckTrump 🤘 https://t.co/W5CI31doKr",NOT,NONE,NONE
hasoc_en_1336,"@Xpress_Sports @msdhoni @satishacharya @sachin_rt @SGanguly99 @bhogleharsha @sanjaymanjrekar The best answer to @ICC activism.    Get 50,000 T-Shirts / Caps printed with the #BalidanBadge &amp; distribute among the spectators tomorrow. Flood the stadium with #BalidaanBadge.    #DhoniKeSaathDesh #Dhoni #DhoniKeepsTheGlove #ICCWorldCup2019  #IndiaStandsWithDhoni @virendersehwag",NOT,NONE,NONE
hasoc_en_867,Jeff sims be big hating on ICC JB just dont give a fuck about nobody else school but his but he never hate,HOF,PRFN,TIN
hasoc_en_504,@MamataOfficial bhi 20 saal se hawai chappal pahenke chuty@ bana rahi hai public ko.  Stop posing.... start working. You are elected to WORK FOR THE PEOPLE.  And your riding bicycle videos will not WORK for you for long... if you don't WORK!!  Mamata knows that. ,NOT,NONE,NONE
hasoc_en_792,"Wasn’t a hoax. You’re going down. Either by impeachment and removal from office or on January 21, 2021. #Fucktrump",HOF,HATE,TIN
hasoc_en_216,NRA lawyer busted for obstructing accounting audits: report #Resist #ResistTrump #FuckTrump ,NOT,NONE,NONE
hasoc_en_176,@realDonaldTrump Has she gone looking for any remaining fragments of her soul? #Trump #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_5106,"@BeckyRowell2 @PARISDENNARD @realDonaldTrump It wasn’t fake, according to the Mueller report the Russians absolutely interfered with our election and #TrumpIsATraitor even admitted a couple days ago he would take damaging intel from a foreign power if approached",NOT,NONE,NONE
hasoc_en_2113,"#ShameOnICC   - ICC is earning billions from this event, but #ICC could have managed the event in much better way and could win #CricketWorldCup19 https://t.co/lUOja0A70D",NOT,NONE,NONE
hasoc_en_3409,@MollyJongFast @pearldot22 Unbelievable! WOMEN can NOT let this stand. #Alabama lawmakers want to go back to keeping women barefoot and pregnant even if in the case of rape. Rape is an an act of extreme VIOLENCE! A #rapist shouldn’t have ANY say after committing that crime!,HOF,HATE,TIN
hasoc_en_4122,With no doubt this is a total insane and illiterate behavior.     https://t.co/OReHVIt9hZ    #imranhataomulkbachao #ShanghaiCooperationOrganisation,HOF,HATE,TIN
hasoc_en1_813,Why All #Paid_Media is Silent On This News     This is Not #Pakistan     This is Not #Kashmir     This is My #Delhi     'Peaceful_Muslims' Attack on #Hindu_Temple  #DurgaMandir at Lal Kuwa 'Old_Delhi'      @ippatel @Swamy39 @KapilMishra_IND @vhsindia @MODIfiedVikas @indiantweeter,NOT,NONE,NONE
